datID sessionID block trial stimGlobA stimGLobB weightA correctResp resp rt
634 437 1 73 23 41 1 6 7 1.277
635 437 1 74 23 41 1 5 5 1.039
636 437 1 75 23 41 1 5 5 1.469
637 437 1 76 23 41 0 1 1 2.442
638 437 1 77 23 41 1 5 5 2.862
639 437 1 78 23 41 0 4 4 0.851
640 437 1 79 23 41 1 7 8 1.986
641 437 2 0 23 41 0 3 3 2.349
642 437 2 1 23 41 1 7 7 2.921
643 437 2 2 23 41 1 6 6 4.507
644 437 2 3 23 41 0 2 2 5.949
645 437 2 4 23 41 1 5 4 1.511
646 437 2 5 23 41 0 3 3 1.113
647 437 2 6 23 41 0 1 1 1.774
648 437 2 7 23 41 1 6 5 5.331
649 437 2 8 23 41 1 7 7 1.314
650 437 2 9 23 41 1 5 5 1.27
651 437 2 10 23 41 1 8 8 2.218
652 437 2 11 23 41 1 5 5 3.193
653 437 2 12 23 41 1 7 7 2.88
654 437 2 13 23 41 0 4 4 2.755
655 437 2 14 23 41 0 4 4 0.844
656 437 2 15 23 41 0 4 4 0.833
657 437 2 16 23 41 1 6 6 3.376
658 437 2 17 23 41 1 5 4 2.134
659 437 2 18 23 41 0 3 3 1.252
660 437 2 19 23 41 0 3 3 0.842
661 437 2 20 23 41 1 7 8 4.367
662 437 2 21 23 41 0 2 2 5.768
663 437 2 22 23 41 0 1 1 1.128
664 437 2 23 23 41 1 8 8 11.426
665 437 2 24 23 41 0 1 2 1.359
666 437 2 25 23 41 0 3 3 1.051
667 437 2 26 23 41 1 6 7 17.601
668 437 2 27 23 41 1 7 7 1.417
669 437 2 28 23 41 0 4 4 2.169
670 437 2 29 23 41 1 5 4 0.772
671 437 2 30 23 41 1 6 6 1.771
672 437 2 31 23 41 0 3 3 1.546
673 437 2 32 23 41 0 3 3 0.939
674 437 2 33 23 41 1 7 7 3.748
675 437 2 34 23 41 0 4 4 1.462
676 437 2 35 23 41 0 3 3 1.219
677 437 2 36 23 41 0 4 4 2.777
678 437 2 37 23 41 0 2 2 4.46
679 437 2 38 23 41 0 2 2 0.661
680 437 2 39 23 41 0 1 1 1.001
681 437 2 40 23 41 0 1 1 0.785
682 437 2 41 23 41 1 6 7 3.88
683 437 2 42 23 41 0 1 1 1.394
684 437 2 43 23 41 0 2 2 1.366
685 437 2 44 23 41 1 7 8 1.426
686 437 2 45 23 41 0 3 3 3.694
687 437 2 46 23 41 1 8 8 2.213
688 437 2 47 23 41 0 1 1 1.446
689 437 2 48 23 41 1 5 4 6.306
690 437 2 49 23 41 0 4 4 1.085
691 437 2 50 23 41 1 8 8 1.93
692 437 2 51 23 41 0 3 3 1.219
693 437 2 52 23 41 0 1 2 2.17
694 437 2 53 23 41 0 3 3 1.313
695 437 2 54 23 41 0 2 2 1.609
696 437 2 55 23 41 0 2 2 3.407
697 437 2 56 23 41 1 8 8 1.71
698 437 2 57 23 41 0 4 4 2.497
699 437 2 58 23 41 0 4 4 2.916
700 437 2 59 23 41 1 8 8 1.441
701 437 2 60 23 41 0 2 2 2.179
702 437 2 61 23 41 1 5 4 1.876
703 437 2 62 23 41 0 2 2 1.674
704 437 2 63 23 41 0 3 3 1.05
705 437 2 64 23 41 0 2 2 0.823
706 437 2 65 23 41 0 1 1 0.776
707 437 2 66 23 41 0 3 3 1.056
708 437 2 67 23 41 0 4 4 1.105
709 437 2 68 23 41 0 1 1 2.925
710 437 2 69 23 41 1 8 8 1.454
711 437 2 70 23 41 1 6 7 5.13
712 437 2 71 23 41 1 6 5 3.392
713 437 2 72 23 41 1 6 6 0.618
714 437 2 73 23 41 0 1 1 1.271
715 437 2 74 23 41 0 2 1 0.488
716 437 2 75 23 41 1 7 8 2.011
717 437 2 76 23 41 1 7 7 0.647
718 437 2 77 23 41 1 7 7 0.596
719 437 2 78 23 41 1 7 6 3.774
720 437 2 79 23 41 0 3 3 1.394
